PROJECT,CLASS,COUPLING
spring-data-graph,RestNeo4jTemplateApiTest,11
spring-data-graph,RestNeoTraversalTest,7
spring-data-graph,RestEntityPropertyValidationTest,7
spring-data-graph,RestProjectionTest,7
spring-data-graph,RestRelationshipEntityTest,7
spring-data-graph,RestPropertyTest,7
spring-data-graph,RestNeo4jTemplateTest,8
spring-data-jpa,JpaPersistentEntity,2
spring-data-jpa,JpaPersistentProperty,2
spring-data-jpa,JpaPersistentPropertyImpl,15
spring-data-jpa,JpaPersistentEntityImpl,12
spring-data-jpa,JpaMetamodelMappingContext,17
spring-data-jpa,Jsr310JpaConverters,7
spring-data-jpa,QueryByExamplePredicateBuilder,23
spring-data-jpa,ThreeTenBackPortJpaConverters,12
spring-data-jpa,Specification,6
spring-data-jpa,Specifications,13
spring-data-jpa,AuditingEntityListener,6
spring-data-jpa,AuditingBeanFactoryPostProcessor,5
spring-data-jpa,AbstractPersistable,8
spring-data-jpa,JpaSort,23
spring-data-jpa,AbstractAuditable,9
spring-data-jpa,ProxyIdAccessor,0
spring-data-jpa,JpaClassUtils,2
spring-data-jpa,QueryExtractor,1
spring-data-jpa,PersistenceProvider,24
spring-data-jpa,HibernateUtils,1
spring-data-jpa,ClasspathScanningPersistenceUnitPostProcessor,10
spring-data-jpa,MergingPersistenceUnitManager,5
spring-data-jpa,JpaContext,1
spring-data-jpa,EntityGraph,0
spring-data-jpa,Querydsl,30
spring-data-jpa,JpaRepositoryFactoryBean,11
spring-data-jpa,SimpleJpaRepository,62
spring-data-jpa,QueryDslRepositorySupport,17
spring-data-jpa,CrudMethodMetadataPostProcessor,15
spring-data-jpa,JpaMetamodelEntityInformation,23
spring-data-jpa,JpaEntityInformationSupport,12
spring-data-jpa,JpaPersistableEntityInformation,5
spring-data-jpa,CrudMethodMetadata,2
spring-data-jpa,EntityManagerBeanDefinitionRegistrarPostProcessor,7
spring-data-jpa,QueryDslJpaRepository,26
spring-data-jpa,JpaEntityInformation,5
spring-data-jpa,DefaultJpaContext,5
spring-data-jpa,JpaRepositoryFactory,20
spring-data-jpa,AuditingBeanDefinitionParser,10
spring-data-jpa,JpaRepositoriesRegistrar,3
spring-data-jpa,BeanDefinitionNames,0
spring-data-jpa,JpaMetamodelMappingContextFactoryBean,9
spring-data-jpa,JpaRepositoryConfigExtension,11
spring-data-jpa,JpaRepositoryNameSpaceHandler,3
spring-data-jpa,JpaAuditingRegistrar,9
spring-data-jpa,JpaRepository,11
spring-data-jpa,JpaSpecificationExecutor,5
spring-data-jpa,SpelExpressionStringQueryParameterBinder,12
spring-data-jpa,JpaCountQueryCreator,12
spring-data-jpa,JpaQueryCreator,34
spring-data-jpa,ParameterMetadataProvider,17
spring-data-jpa,ExpressionBasedStringQuery,5
spring-data-jpa,NamedQuery,15
spring-data-jpa,QueryUtils,32
spring-data-jpa,AbstractStringBasedJpaQuery,15
spring-data-jpa,CriteriaQueryParameterBinder,7
spring-data-jpa,StoredProcedureJpaQuery,12
spring-data-jpa,JpaQueryExecution,23
spring-data-jpa,JpaQueryLookupStrategy,18
spring-data-jpa,JpaParameters,8
spring-data-jpa,JpaQueryMethod,17
spring-data-jpa,StringQuery,5
spring-data-jpa,StoredProcedureAttributeSource,9
spring-data-jpa,ParameterBinder,10
spring-data-jpa,Jpa21Utils,6
spring-data-jpa,SimpleJpaQuery,6
spring-data-jpa,AbstractJpaQuery,24
spring-data-jpa,JpaEntityMetadata,2
spring-data-jpa,DefaultJpaEntityMetadata,3
spring-data-jpa,JpaEntityGraph,2
spring-data-jpa,StringQueryParameterBinder,7
spring-data-jpa,JpaQueryFactory,8
spring-data-jpa,JpaResultConverters,5
spring-data-jpa,NativeJpaQuery,8
spring-data-jpa,StoredProcedureAttributes,0
spring-data-jpa,InvalidJpaQueryMethodException,0
spring-data-jpa,PartTreeJpaQuery,26
spring-data-jpa,JpaRepositoryExtension,14
spring-data-jpa,JpaRepositoryBean,12
spring-data-jpa,BeanDefinitionUtils,9
spring-data-jpa,JpaMetamodel,3
spring-data-jpa,JpaMetamodelMappingContextUnitTests,4
spring-data-jpa,JpaMetamodelMappingContextIntegrationTests,25
spring-data-jpa,JpaPersistentPropertyImplUnitTests,23
spring-data-jpa,EclipseLinkMetamodelIntegrationTests,4
spring-data-jpa,OpenJpaMetamodelIntegrationTests,4
spring-data-jpa,MetamodelIntegrationTests,19
spring-data-jpa,HibernateTestUtils,2
spring-data-jpa,HibernateMetamodelIntegrationTests,3
spring-data-jpa,DateTimeSample,3
spring-data-jpa,Jsr310JpaConvertersIntegrationTests,10
spring-data-jpa,QueryByExamplePredicateBuilderUnitTests,38
spring-data-jpa,ThreeTenBackPortJpaConvertersIntegrationTests,10
spring-data-jpa,DateTimeSample,8
spring-data-jpa,AuditingNamespaceUnitTests,4
spring-data-jpa,AuditingBeanFactoryPostProcessorUnitTests,8
spring-data-jpa,AuditingEntityListenerTests,16
spring-data-jpa,AnnotationAuditingBeanFactoryPostProcessorUnitTests,9
spring-data-jpa,AbstractAttributeConverterIntegrationTests,7
spring-data-jpa,Address,1
spring-data-jpa,UserSpecifications,12
spring-data-jpa,Parent,6
spring-data-jpa,AbstractMappedType,4
spring-data-jpa,User,22
spring-data-jpa,SampleWithIdClass,5
spring-data-jpa,AuditableRole,3
spring-data-jpa,ConcreteType1,2
spring-data-jpa,PersistableWithIdClass,6
spring-data-jpa,VersionedUser,4
spring-data-jpa,IdClassExampleEmployeePK,1
spring-data-jpa,PersistableWithIdClassPK,1
spring-data-jpa,Site,4
spring-data-jpa,SampleEntityPK,3
spring-data-jpa,Product,3
spring-data-jpa,AuditorAwareStub,4
spring-data-jpa,SampleEntity,4
spring-data-jpa,Dummy,7
spring-data-jpa,Child,6
spring-data-jpa,AuditableUser,6
spring-data-jpa,SampleWithPrimitiveId,2
spring-data-jpa,EmbeddedIdExampleEmployee,6
spring-data-jpa,CustomAbstractPersistable,7
spring-data-jpa,Item,6
spring-data-jpa,Category,5
spring-data-jpa,Role,3
spring-data-jpa,ItemSite,7
spring-data-jpa,MailMessage,5
spring-data-jpa,SampleWithTimestampVersion,3
spring-data-jpa,AnnotatedAuditableUser,2
spring-data-jpa,Customer,2
spring-data-jpa,IdClassExampleEmployee,5
spring-data-jpa,Order,5
spring-data-jpa,EmbeddedIdExampleEmployeePK,3
spring-data-jpa,MailSender,6
spring-data-jpa,EmbeddedIdExampleDepartment,3
spring-data-jpa,PrimitiveVersionProperty,4
spring-data-jpa,ItemSiteId,2
spring-data-jpa,ItemId,1
spring-data-jpa,MailUser,4
spring-data-jpa,AbstractAnnotatedAuditable,10
spring-data-jpa,Account,2
spring-data-jpa,ConcreteType2,2
spring-data-jpa,IdClassExampleDepartment,3
spring-data-jpa,SpecialUser,2
spring-data-jpa,SpecificationsUnitTests,10
spring-data-jpa,JpaSortTests,10
spring-data-jpa,PersistenceProviderIntegrationTests,19
spring-data-jpa,PersistenceProviderUnitTests,8
spring-data-jpa,MergingPersistenceUnitManagerUnitTests,8
spring-data-jpa,ClasspathScanningPersistenceUnitPostProcessorUnitTests,11
spring-data-jpa,EntityManagerTestUtils,2
spring-data-jpa,CustomAbstractPersistableIntegrationTests,7
spring-data-jpa,ParentRepositoryIntegrationTests,20
spring-data-jpa,EclipseLinkEntityGraphRepositoryMethodsIntegrationTests,2
spring-data-jpa,ORMInfrastructureTests,5
spring-data-jpa,OpenJpaStoredProcedureIntegrationTests,5
spring-data-jpa,RepositoryWithIdClassKeyTests,17
spring-data-jpa,RoleRepositoryIntegrationTests,7
spring-data-jpa,UserRepositoryFinderTests,13
spring-data-jpa,SimpleJpaParameterBindingTests,13
spring-data-jpa,EntityManagerFactoryRefUnitTests,7
spring-data-jpa,EclipseLinkProxyIdAccessorTests,5
spring-data-jpa,TransactionalRepositoryTests,12
spring-data-jpa,EclipseLinkJpaRepositoryTests,2
spring-data-jpa,OpenJpaProxyIdAccessorTests,4
spring-data-jpa,JpaRepositoryTests,14
spring-data-jpa,EntityManagerBeanDefinitionRegistrarPostProcessorIntegrationTests,18
spring-data-jpa,QueryDslJpaRepositoryTests,23
spring-data-jpa,DefaultTransactionDisablingIntegrationTests,9
spring-data-jpa,SimpleJpaRepositoryUnitTests,17
spring-data-jpa,OpenJpaMetamodelEntityInformationIntegrationTests,4
spring-data-jpa,JpaPersistableEntityInformationUnitTests,12
spring-data-jpa,CrudMethodMetadataPopulatingMethodInterceptorUnitTests,11
spring-data-jpa,JpaMetamodelEntityInformationIntegrationTests,38
spring-data-jpa,QuerydslIntegrationTests,15
spring-data-jpa,JpaRepositoryFactoryBeanUnitTests,22
spring-data-jpa,JpaRepositoryFactoryUnitTests,26
spring-data-jpa,QueryDslRepositorySupportIntegrationTests,19
spring-data-jpa,JpaEntityInformationSupportUnitTests,17
spring-data-jpa,JavaConfigDefaultTransactionDisablingIntegrationTests,6
spring-data-jpa,QueryDslRepositorySupportTests,13
spring-data-jpa,MailMessageRepositoryIntegrationTests,18
spring-data-jpa,EclipseLinkJpaMetamodelEntityInformationIntegrationTests,6
spring-data-jpa,DefaultJpaContextIntegrationTests,21
spring-data-jpa,QSimpleEntityPathResolverUnitTests_Sample,1
spring-data-jpa,XmlConfigDefaultTransactionDisablingIntegrationTests,2
spring-data-jpa,DefaultJpaContextUnitTests,1
spring-data-jpa,EntityManagerBeanDefinitionRegistratPostProcessorUnitTests,4
spring-data-jpa,EntityManagerFactoryRefTests,9
spring-data-jpa,JpaMetamodelEntityInformationUnitTests,12
spring-data-jpa,DefaultJpaEntityMetadataUnitTest,10
spring-data-jpa,OpenJpaJpaRepositoryTests,3
spring-data-jpa,CustomEclipseLinkJpaVendorAdapter,3
spring-data-jpa,OpenJpaRepositoryWithCompositeKeyIntegrationTests,4
spring-data-jpa,EclipseLinkNamespaceUserRepositoryTests,2
spring-data-jpa,MappedTypeRepositoryIntegrationTests,11
spring-data-jpa,OpenJpaParentRepositoryIntegrationTests,3
spring-data-jpa,OpenJpaUserRepositoryFinderTests,3
spring-data-jpa,AbstractPersistableIntegrationTests,8
spring-data-jpa,UserRepositoryStoredProcedureTests,11
spring-data-jpa,SPR8954Tests,6
spring-data-jpa,CustomGenericRepository,4
spring-data-jpa,UserCustomExtendedRepository,3
spring-data-jpa,CustomGenericJpaRepositoryFactory,7
spring-data-jpa,CustomGenericJpaRepository,6
spring-data-jpa,CustomGenericJpaRepositoryFactoryBean,6
spring-data-jpa,OpenJpaEntityGraphRepositoryMethodsIntegrationTests,2
spring-data-jpa,CustomRepositoryFactoryConfigTests,7
spring-data-jpa,AbstractRepositoryConfigTests,7
spring-data-jpa,JpaRepositoriesRegistrarUnitTests,6
spring-data-jpa,RepositoriesJavaConfigTests,10
spring-data-jpa,JpaAuditingRegistrarUnitTests,6
spring-data-jpa,JpaRepositoryConfigDefinitionParserTests,5
spring-data-jpa,JpaRepositoriesRegistrarIntegrationTests,18
spring-data-jpa,QueryLookupStrategyTests,6
spring-data-jpa,AbstractAuditingViaJavaConfigRepositoriesTests,17
spring-data-jpa,InfrastructureConfig,9
spring-data-jpa,RepositoryAutoConfigTests,2
spring-data-jpa,AuditingBeanDefinitionParserTests,10
spring-data-jpa,ExplicitAuditingViaJavaConfigRepositoriesTests,8
spring-data-jpa,RepositoryConfigTests,2
spring-data-jpa,JpaRepositoryConfigExtensionUnitTests,17
spring-data-jpa,NestedRepositoriesJavaConfigTests,8
spring-data-jpa,TypeFilterConfigTests,2
spring-data-jpa,AllowNestedRepositoriesRepositoryConfigTests,5
spring-data-jpa,DefaultAuditingViaJavaConfigRepositoriesTests,8
spring-data-jpa,OpenJpaNamespaceUserRepositoryTests,12
spring-data-jpa,ItemRepository,3
spring-data-jpa,CustomAbstractPersistableRepository,2
spring-data-jpa,ConcreteRepository2,3
spring-data-jpa,RepositoryMethodsWithEntityGraphConfigRepository,4
spring-data-jpa,EmployeeRepositoryWithIdClass,8
spring-data-jpa,AuditableUserRepository,4
spring-data-jpa,SiteRepository,2
spring-data-jpa,MappedTypeRepository,7
spring-data-jpa,UserRepositoryImpl,5
spring-data-jpa,ProductRepository,2
spring-data-jpa,DummyRepository,5
spring-data-jpa,ParentRepository,4
spring-data-jpa,UserRepository,21
spring-data-jpa,RoleRepository,9
spring-data-jpa,SampleEvaluationContextExtension,3
spring-data-jpa,EmployeeRepositoryWithEmbeddedId,8
spring-data-jpa,ConcreteRepository1,3
spring-data-jpa,CategoryRepository,2
spring-data-jpa,UserRepositoryCustom,1
spring-data-jpa,SampleConfig,3
spring-data-jpa,RedeclaringRepositoryMethodsRepository,6
spring-data-jpa,ItemSiteRepository,3
spring-data-jpa,MailMessageRepository,6
spring-data-jpa,AnnotatedAuditableUserRepository,3
spring-data-jpa,ClassWithNestedRepository,2
spring-data-jpa,NamespaceUserRepositoryTests,5
spring-data-jpa,EclipseLinkUserRepositoryFinderTests,3
spring-data-jpa,EclipseLinkParentRepositoryIntegrationTests,2
spring-data-jpa,EclipseLinkStoredProcedureIntegrationTests,4
spring-data-jpa,EclipseLinkRepositoryWithCompositeKeyIntegrationTests,4
spring-data-jpa,CustomHsqlHibernateJpaVendorAdaptor,3
spring-data-jpa,RedeclaringRepositoryMethodsTests,10
spring-data-jpa,CrudMethodMetadataUnitTests,18
spring-data-jpa,JavaConfigUserRepositoryTests,22
spring-data-jpa,StoredProcedureIntegrationTests,17
spring-data-jpa,ParameterMetadataProviderIntegrationTests,14
spring-data-jpa,ExpressionBasedStringQueryUnitTests,6
spring-data-jpa,SimpleJpaQueryUnitTests,28
spring-data-jpa,PartTreeJpaQueryIntegrationTests,21
spring-data-jpa,JpaParametersUnitTests,4
spring-data-jpa,Jpa21UtilsUnitTests,5
spring-data-jpa,EclipseLinkQueryUtilsIntegrationTests,2
spring-data-jpa,JpaQueryLookupStrategyUnitTests,22
spring-data-jpa,LikeBindingUnitTests,3
spring-data-jpa,AbstractStringBasedJpaQueryIntegrationTests,14
spring-data-jpa,AbstractJpaQueryTests,24
spring-data-jpa,StoredProcedureAttributeSourceUnitTests,13
spring-data-jpa,JpaQueryMethodUnitTests,30
spring-data-jpa,QueryUtilsIntegrationTests,20
spring-data-jpa,StoredProcedureAttributesUnitTests,2
spring-data-jpa,OpenJpaParameterMetadataProviderIntegrationTests,2
spring-data-jpa,JpaQueryExecutionUnitTests,16
spring-data-jpa,OpenJpaQueryUtilsIntegrationTests,2
spring-data-jpa,EclipseLinkParameterMetadataProviderIntegrationTests,2
spring-data-jpa,StringQueryUnitTests,6
spring-data-jpa,NamedQueryUnitTests,14
spring-data-jpa,ParameterExpressionProviderTests,15
spring-data-jpa,QueryUtilsUnitTests,5
spring-data-jpa,ParameterBinderUnitTests,17
spring-data-jpa,UserRepositoryTests,41
spring-data-jpa,RepositoryWithCompositeKeyTests,21
spring-data-jpa,EntityGraphRepositoryMethodsIntegrationTests,11
spring-data-jpa,QualifiedPersonRepository,4
spring-data-jpa,UnqualifiedPersonRepository,3
spring-data-jpa,QualifiedEntityManagerProducer,6
spring-data-jpa,RepositoryConsumer,8
spring-data-jpa,TransactionalInterceptor,8
spring-data-jpa,QualifiedCustomizedUserRepositoryBean,2
spring-data-jpa,QualifiedCustomizedUserRepository,4
spring-data-jpa,PersonRepository,2
spring-data-jpa,CdiExtensionIntegrationTests,8
spring-data-jpa,QualifiedCustomizedCdiConfiguration,2
spring-data-jpa,JpaRepositoryExtensionUnitTests,9
spring-data-jpa,UnqualifiedEntityManagerProducer,4
spring-data-jpa,SamplePersonRepositoryImpl,1
spring-data-jpa,Person,3
spring-data-jpa,SamplePersonRepository,3
spring-data-jpa,SamplePersonRepositoryCustom,0
spring-data-jpa,QualifiedCustomizedUserRepositoryCustom,0
spring-data-jpa,EntityManagerFactoryProducer,4
spring-data-jpa,FixedDate,0
spring-data-jpa,QAbstractAuditable,11
spring-data-jpa,AbstractPersistable_,3
spring-data-jpa,QAbstractPersistable,8
spring-data-jpa,AbstractAuditable_,5
spring-data-jpa,QJpaPersistentPropertyImplUnitTests_SampleEmbeddable,6
spring-data-jpa,QJpaPersistentPropertyImplUnitTests_SampleEmbedded,6
spring-data-jpa,QDateTimeSample,12
spring-data-jpa,DateTimeSample_,8
spring-data-jpa,QDateTimeSample,17
spring-data-jpa,DateTimeSample_,13
spring-data-jpa,SampleWithTimestampVersion_,4
spring-data-jpa,SampleEntityPK_,3
spring-data-jpa,IdClassExampleDepartment_,4
spring-data-jpa,QSampleWithTimestampVersion,8
spring-data-jpa,EmbeddedIdExampleEmployeePK_,3
spring-data-jpa,QOrder,9
spring-data-jpa,SampleWithIdClass_,3
spring-data-jpa,Child_,5
spring-data-jpa,Account_,2
spring-data-jpa,Parent_,5
spring-data-jpa,QAbstractAnnotatedAuditable,10
spring-data-jpa,Order_,5
spring-data-jpa,QAnnotatedAuditableUser,11
spring-data-jpa,ConcreteType2_,2
spring-data-jpa,QSampleWithIdClass,7
spring-data-jpa,QChild,10
spring-data-jpa,QEmbeddedIdExampleDepartment,8
spring-data-jpa,QItem,7
spring-data-jpa,QCategory,9
spring-data-jpa,QUser,21
spring-data-jpa,QConcreteType1,9
spring-data-jpa,QAbstractMappedType,8
spring-data-jpa,QIdClassExampleEmployee,9
spring-data-jpa,Role_,4
spring-data-jpa,QMailSender,10
spring-data-jpa,Customer_,3
spring-data-jpa,QProduct,7
spring-data-jpa,QEmbeddedIdExampleEmployeePK,7
spring-data-jpa,Address_,3
spring-data-jpa,QMailUser,8
spring-data-jpa,QPrimitiveVersionProperty,8
spring-data-jpa,Category_,5
spring-data-jpa,AnnotatedAuditableUser_,2
spring-data-jpa,QPersistableWithIdClass,8
spring-data-jpa,QConcreteType2,9
spring-data-jpa,Product_,3
spring-data-jpa,VersionedUser_,3
spring-data-jpa,EmbeddedIdExampleEmployee_,6
spring-data-jpa,SampleEntity_,4
spring-data-jpa,PersistableWithIdClass_,4
spring-data-jpa,QIdClassExampleDepartment,8
spring-data-jpa,CustomAbstractPersistable_,4
spring-data-jpa,MailSender_,6
spring-data-jpa,PrimitiveVersionProperty_,4
spring-data-jpa,User_,15
spring-data-jpa,QSampleEntityPK,7
spring-data-jpa,QCustomer,7
spring-data-jpa,QSite,7
spring-data-jpa,ConcreteType1_,2
spring-data-jpa,QAuditableUser,14
spring-data-jpa,AbstractAnnotatedAuditable_,6
spring-data-jpa,ItemSite_,6
spring-data-jpa,AbstractMappedType_,4
spring-data-jpa,MailMessage_,6
spring-data-jpa,QCustomAbstractPersistable,8
spring-data-jpa,MailUser_,4
spring-data-jpa,QRole,8
spring-data-jpa,QSampleWithPrimitiveId,7
spring-data-jpa,QAddress,7
spring-data-jpa,QMailMessage,10
spring-data-jpa,EmbeddedIdExampleDepartment_,4
spring-data-jpa,QItemSite,9
spring-data-jpa,Site_,3
spring-data-jpa,Dummy_,4
spring-data-jpa,QSampleEntity,8
spring-data-jpa,QEmbeddedIdExampleEmployee,9
spring-data-jpa,QAccount,8
spring-data-jpa,IdClassExampleEmployee_,5
spring-data-jpa,QSpecialUser,22
spring-data-jpa,SampleWithPrimitiveId_,3
spring-data-jpa,QAuditableRole,12
spring-data-jpa,AuditableRole_,4
spring-data-jpa,AuditableUser_,6
spring-data-jpa,QParent,10
spring-data-jpa,Item_,3
spring-data-jpa,QVersionedUser,7
spring-data-jpa,SpecialUser_,2
spring-data-jpa,QDummy,8
spring-data-jpa,QClasspathScanningPersistenceUnitPostProcessorUnitTests_SampleEntity,6
spring-data-jpa,QDefaultJpaEntityMetadataUnitTest_Bar,6
spring-data-jpa,QJpaEntityInformationSupportUnitTests_NamedUser,6
spring-data-jpa,QDefaultJpaEntityMetadataUnitTest_CustomEntityAnnotationUsingAliasFor,6
spring-data-jpa,QJpaMetamodelEntityInformationIntegrationTests_Identifiable,7
