PROJECT,CLASS,TESTCASE,TIME
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryCreatorTests,testCreateQueryWithAfterClause,0.002
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryCreatorTests,testCreateQueryWithTrueClause,0.002
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryCreatorTests,testCreateFindByNullCriteria,0.002
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryCreatorTests,testCreateQueryWithWithin,0.002
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryCreatorTests,testCreateQueryWithLikeClause,0.002
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryCreatorTests,testCreateQueryWithInClause,0.002
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryCreatorTests,testCreateQueryWithStartsWithClause,0.001
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryCreatorTests,testCreateQueryWithBeforeClause,0.002
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryCreatorTests,testCreateQueryWithGreaterThanClause,0.002
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryCreatorTests,testCreateQueryWithWithinWhereUnitIsMiles,0.002
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryCreatorTests,testCreateFindByOrQuery,0.002
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryCreatorTests,testCreateQueryWithLessThanEqualsClause,0.002
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryCreatorTests,testCreateQueryWithLikeClauseUsingCollection,0.002
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryCreatorTests,testCreateQueryWithContainingClauseUsingCollection,0.002
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryCreatorTests,testCreateQueryWithNearWhereUnitIsMiles,0.002
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryCreatorTests,testCreateFindBySingleCriteria,0.002
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryCreatorTests,testCreateQueryWithStartsWithClauseUsingCollection,0.001
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryCreatorTests,testCreateQueryWithFalseClause,0.001
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryCreatorTests,testCreateQueryWithNear,0.002
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryCreatorTests,testCreateQueryWithGreaterThanEqualsClause,0.001
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryCreatorTests,testCreateQueryWithLikeNotClauseUsingCollection,0.001
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryCreatorTests,testCreateQueryWithArrayType,0.001
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryCreatorTests,testCreateQueryWithRegexClause,0.002
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryCreatorTests,testCreateQueryWithContainingClause,0.002
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryCreatorTests,testCreateQueryWithInvalidArrayType,0.002
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryCreatorTests,testCreateQueryWithInvalidCollectionType,0.002
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryCreatorTests,testCreateFindByNotNullCriteria,0.001
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryCreatorTests,testCreateQueryWithSortDesc,0.002
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryCreatorTests,testCreateQueryWithLessThanClause,0.001
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryCreatorTests,testCreateFindByAndQuery,0.001
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testStatsForFieldAndFacets,0.002
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testDeleteAttrbiteOfAnnotatedQueryIsDiscoveredCorrectlty,0
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testQueryWithHighlightPostfix,0.001
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testStatsForFieldAndFacetsAndSelectiveFacets,0.001
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testWithMultipleFieldPivot,0.001
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testQueryWithRequestHandler,0.001
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testQueryWithNegativeHighlightSnipplets,0
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testQueryWithHighlightMultipleFields,0.001
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testWithFacetPrefix,0
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,shouldApplySpellcheckWithOptionsCorrectly,0.002
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testWithMultipleQueryFacets,0.001
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testWithMultipleFieldPivotUsingOnlyPivotAnnotation,0.001
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testWithoutQueryDefaultOperator,0
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testHasStatsDefinition,0.002
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testWithMultipleFieldPivotsLimitAndMinCount,0
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testStatsForSelectiveFacets,0.001
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testQueryWithNegativeHighlightFragsize,0
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testWithSigleFilter,0
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testStatsForField,0.001
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testWithSingleQueryFacet,0
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testWithMultipleFieldFacetsLimitAndMinCount,0.001
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,shouldApplySpellcheckCorrectly,0
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testWithMultipleFieldsProjection,0.001
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testDeleteAttrbiteOfAnnotatedQueryIsFalseByDefault,0
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testQueryWithHighlightFragsize,0
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testQueryWithHighlightQuery,0.001
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testWithMultipleFilters,0.001
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testQueryWithNegativeTimeAllowed,0
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testWithQueryDefaultOperator,0.001
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testWithSingleFieldFacet,0
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testWithSingleFieldPivot,0.001
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testWithMultipleFieldFacets,0
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testQueryWithHighlightFormatter,0.001
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testAnnotatedQueryUsageWithoutExplicitAttribute,0.001
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testWithSingleFieldProjection,0.001
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testAnnotatedNamedQueryNameUsage,0.001
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testQueryWithEmptyHighlight,0
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testQueryWithPositiveTimeAllowed,0.001
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testQueryWithHighlightSingleField,0.001
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testQueryWithDefType,0
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testWithoutFacetPrefix,0.001
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testQueryWithHighlightPrefix,0.001
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testWithMultipleFieldPivotUsingPivotAnnotation,0.001
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testQueryWithHighlightSnipplets,0.002
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testAnnotatedQueryUsage,0.002
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testWithoutAnnotation,0
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryMethodTests,testWithMultipleQueryFacetsLimitAndMinCount,0.001
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryTests,testQueryWithHighlightParameters,0.008
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryTests,sliceShouldTriggerPagedExecution,0.003
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryTests,shouldNotCallServerIfPageOutsideLimit,0.017
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryTests,testQueryWithNonDefaultHighlightFormatter,0.001
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryTests,shouldApplyLimitCorrectlyWhenPageSizeToBig,0.003
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryTests,shouldApplyLimitCorrectlyToPageWhenPageInsideLimit,0.003
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryTests,testQueryWithStats,0.004
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryTests,testQueryWithStatsNonSelective,0.002
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryTests,testQueryWithStatsNoFacets,0.001
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryTests,testQueryWithParametrizedHighlightQuery,0.002
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryTests,testQueryWithHighlightAndFaceting,0.003
spring-data-solr,org.springframework.data.solr.repository.query.SolrQueryTests,testQueryWithHighlight,0.001
spring-data-solr,org.springframework.data.solr.repository.query.StringBasedSolrQueryTests,testWithProjectionOnSingleField,0.002
spring-data-solr,org.springframework.data.solr.repository.query.StringBasedSolrQueryTests,testWithPointProperty,0.001
spring-data-solr,org.springframework.data.solr.repository.query.StringBasedSolrQueryTests,testWithSortInPageable,0.001
spring-data-solr,org.springframework.data.solr.repository.query.StringBasedSolrQueryTests,testWithSort,0.001
spring-data-solr,org.springframework.data.solr.repository.query.StringBasedSolrQueryTests,testQueryCreationWithNullProperty,0.001
spring-data-solr,org.springframework.data.solr.repository.query.StringBasedSolrQueryTests,testQueryCreationSingleProperty,0.001
spring-data-solr,org.springframework.data.solr.repository.query.StringBasedSolrQueryTests,testQueryCreationMultiyProperty,0.001
spring-data-solr,org.springframework.data.solr.repository.query.StringBasedSolrQueryTests,testWithProjectionOnMultipleFields,0.001
spring-data-solr,org.springframework.data.solr.repository.query.StringBasedSolrQueryTests,testQueryCreationWithNegativeProperty,0.001
spring-data-solr,org.springframework.data.solr.repository.query.StringBasedSolrQueryTests,testWithPointPropertyWhereDistanceIsInMiles,0.001
